Actor1Name,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
MINIST OF PUBLIC HEALTH,AFG,GOV,,-2.28136882129278,202002,1,https://tolonews.com/index.php/afghanistan/health-ministry-ready-evacuate-43-afghans-wuhan-china
GERMAN,FRA,GOV,HLH,4.31390774785359,202002,4,https://www.reuters.com/article/china-health-g7-germany-idUSS8N28N08R
HEALTH MINIST,CHN,GOV,,-0.5181347150259,202002,1,https://www.thestar.com.my/news/nation/2020/02/03/health-minister-praises-chinese-authorities-for-swift-action-in-wuhan
MINIST OF HEALTH,ARE,GOV,,5.09860422496366,202002,3,http://www.gdnonline.com/Details/760128
MINIST OF HEALTH,ARE,GOV,,5.25003281270507,202002,2,http://www.gdnonline.com/Details/760128
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.60377358490566,202001,1,https://www.msn.com/en-nz/money/other/fears-of-global-economic-slowdown-as-virus-follows-trade-war/ar-BBZAfwR
GERMAN,DEU,GOV,,4.29593373493976,202002,1,https://in.reuters.com/article/us-china-health-germany-g7/g7-countries-seeking-unified-approach-to-coronavirus-germanys-spahn-idINKBN1ZW0RI
GERMAN,DEU,GOV,,4.21686746987952,202002,1,https://in.reuters.com/article/us-china-health-germany-g7/g7-countries-seeking-unified-approach-to-coronavirus-germanys-spahn-idINKBN1ZW0RI
MINIST OF HEALTH,AFR,GOV,,-3.2258064516129,202002,1,https://www.msn.com/en-za/news/other/no-need-to-evacuate-citizens-from-china-as-coronavirus-puts-sa-on-high-alert/ar-BBZzaeH
MINIST OF HEALTH,ZAF,GOV,,-3.2258064516129,202002,1,https://www.msn.com/en-za/news/other/no-need-to-evacuate-citizens-from-china-as-coronavirus-puts-sa-on-high-alert/ar-BBZzaeH
UNITED STATES,USA,GOV,HLH,-0.68846815834767,202002,1,https://californiaglobe.com/section-2/white-house-holds-press-briefing-on-coronavirus-after-u-s-government-orders-the-first-quarantine-in-half-a-century/
GERMAN,FRA,GOV,HLH,4.16666666666667,202002,1,https://www.businesstimes.com.sg/government-economy/g-7-health-ministers-agree-on-coordinated-approach-to-coronavirus-germany
GERMAN,FRA,GOV,HLH,3.87596899224806,202002,1,https://www.nytimes.com/reuters/2020/02/04/world/europe/03reuters-china-health-g7-germany.html
MALAYSIA,SGP,GOV,,-2.59740259740259,202002,1,https://www.thejakartapost.com/seasia/2020/02/04/malaysian-citizen-infected-with-novel-coronavirus-after-traveling-from-singapore.html
MALAYSIA,SGP,GOV,,-2.59740259740259,202002,1,https://www.thejakartapost.com/seasia/2020/02/04/malaysian-citizen-infected-with-novel-coronavirus-after-traveling-from-singapore.html
BRAZIL,BRA,GOV,,-0.31201248049922,202002,1,https://www.msn.com/en-au/news/other/brazil-to-declare-emergency-quarantine-people-returning-from-coronavirus-hit-wuhan/ar-BBZBg9o
WALGREEN,USA,GOV,,-0.78125,202002,1,http://www.nydailynews.com/news/national/ny-walgreens-phony-pharmacist-settlement-20200204-2v653ujlwvcpzopsjvlxkyifki-story.html
HEALTH MINIST,BRB,GOV,,-2.15053763440861,202002,1,https://www.cbc.bb/2020/02/05/coronavirus-isolation-facilities-are-ready/
BANGLADESH,BGD,GOV,,1.8970189701897,202002,1,https://www.daily-sun.com/post/459845/BOU-holds-view-exchange-meeting-with-teachers-in-Rangpur-
HEALTH OFFICIAL,GRC,GOV,HLH,1.06382978723404,202002,1,https://neoskosmos.com/en/157778/revolutionary-car-t-cell-therapy-for-cancer-patients-available-in-greece/
HEALTH MINIST,IND,GOV,,-4.25531914893617,202002,4,https://www.aninews.in/news/lifestyle/quirky/amuls-new-doodle-on-homecoming-of-indians-from-coronavirus-hit-wuhan20200205220416/
HEALTH MINIST,UGA,GOV,,-6.37583892617449,202002,2,https://www.monitor.co.ug/News/National/Shs25-billion-earmarked-fight-coronavirus-Uganda/688334-5445006-bp1822/
HEALTH MINIST,UGA,GOV,,-6.37583892617449,202002,2,https://www.monitor.co.ug/News/National/Shs25-billion-earmarked-fight-coronavirus-Uganda/688334-5445006-bp1822/
HEALTH DEPARTMENT,USA,GOV,HLH,-4.67836257309942,202002,1,https://www.middletownpress.com/news/article/Wisconsin-confirms-first-case-of-new-coronavirus-15032677.php
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.17101147028154,202002,1,http://en.people.cn/n3/2020/0206/c90000-9654842.html
HEALTH MINIST,IND,GOV,,-4.25531914893617,202002,3,https://www.shanghainews.net/news/263934026/amul-new-doodle-on-homecoming-of-indians-from-coronavirus-hit-wuhan
KERALA,IND,GOV,,-4.81927710843374,202002,1,https://www.ndtv.com/india-news/amuls-new-ad-features-indians-evacuated-from-coronavirus-hit-china-2175701
UNITED KINGDOM,GBR,GOV,,11.6279069767442,202002,1,https://www.stiripesurse.ro/health-minister-costache-british-ambassador-noble-discuss-latest-healthcare-legislative-changes_1429061.html
HEALTH MINIST,GBR,GOV,,11.6279069767442,202002,1,https://www.stiripesurse.ro/health-minister-costache-british-ambassador-noble-discuss-latest-healthcare-legislative-changes_1429061.html
UNITED STATES,USA,GOV,HLH,-1.94369973190348,202002,1,https://www.timesgazette.com/news/45485/students-test-negative-for-virus
HEALTH DEPARTMENT,USA,GOV,HLH,2.47933884297521,202002,1,https://www.12newsnow.com/article/news/crime/southeast-texas-health-officials-remain-on-alert-as-doctors-await-results-of-mans-coronavirus-test/502-d4a455e5-3986-431f-8031-dadb783377f9
HEALTH DEPARTMENT,USA,GOV,,-2.79792746113989,202002,1,https://www.houstonpublicmedia.org/articles/news/energy-environment/2020/02/06/359682/after-an-explosion-how-does-the-houston-area-know-if-the-air-is-safe/
HEALTH DEPARTMENT,USA,GOV,HLH,-4.84088000731252,202002,5,https://www.westport-news.com/news/article/Wisconsin-confirms-first-case-of-new-coronavirus-15032677.php
WORLD HEALTH ASSEMBLY,CAN,GOV,,-0.588591509870605,202002,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/Taiwan-turns-aggressive-over-WHO-exclusion-as-coronavirus-spreads2
HEALTH OFFICIAL,CAN,GOV,HLH,-0.351218822734469,202002,34,http://www.pentictonherald.ca/news/national_news/article_384b1376-b1f4-5492-ac9f-aad360e9a214.html
JAPANESE,JPN,GOV,,-2.85412262156448,202002,1,https://tribune.net.ph/index.php/2020/02/08/capas-as-quarantine-secure-against-ncov-contagion/
MALAYSIA,SAU,GOV,,-4.22535211267606,202002,1,https://www.albawaba.com/editors-choice/73-year-old-thai-tells-she-beat-coronavirus-1337500
HEALTH MINIST,CHN,GOV,,6.71641791044776,202002,1,https://myrepublica.nagariknetwork.com/news/nepal-gifts-100-000-protective-masks-to-china/
NEPAL,CHN,GOV,,6.71641791044776,202002,1,https://myrepublica.nagariknetwork.com/news/nepal-gifts-100-000-protective-masks-to-china/
HEALTH OFFICIAL,USA,GOV,,-2.81383508124906,202002,3,https://www.nj.com/news/2020/02/cruise-passengers-to-be-screened-for-coronavirus-after-royal-caribbean-ship-docks-in-nj.html
HEALTH OFFICIAL,USA,GOV,HLH,-3.07062436028659,202002,1,http://www.mcall.com/health/mc-hea-coronavirus-stigma-fear-20200207-brplkr4fizdqbc63zkykmf7tmq-story.html
HEALTH DEPARTMENT,USA,GOV,HLH,-5.31496062992126,202002,1,https://www.ironmountaindailynews.com/news/local-news/2020/02/wisconsin-confirms-first-case-of-new-virus-from-china/
MINIST OF HEALTH,CHN,GOV,,-3.53846153846154,202002,1,https://thehimalayantimes.com/nepal/nepalis-in-china-make-frantic-pleas-to-return-home/
HEALTH MINIST,AUS,GOV,,0.54836958790865,202002,2,https://www.msn.com/en-au/news/other/katherine-gp-shortage-increases-waiting-times-frustration-for-patients-and-doctors/ar-BBZNlhI
ONTARIO,CAN,GOV,,3.37349397590361,202002,1,https://www.prweb.com/releases/camrt_alarmed_at_ontario_government_decision_to_axe_key_funding_program/prweb16891461.htm
THAILAND,THA,GOV,,-5.3133514986376,202002,1,https://www.standard.co.uk/news/world/thailand-shooting-soldier-manhunt-korat-a4357191.html
HEALTH MINIST,AUS,GOV,,0.55813953488372,202002,1,https://www.msn.com/en-au/news/other/katherine-gp-shortage-increases-waiting-times-frustration-for-patients-and-doctors/ar-BBZNugI
HEALTH MINIST,SAU,GOV,,-1.66898470097357,202002,1,https://www.malaymail.com/news/malaysia/2020/02/09/health-dg-malaysias-coronavirus-victim-tally-increases-to-17-latest-case-is/1835886
HEALTH MINIST,SAU,GOV,,-1.66898470097357,202002,1,https://www.malaymail.com/news/malaysia/2020/02/09/health-dg-malaysias-coronavirus-victim-tally-increases-to-17-latest-case-is/1835886
HEALTH OFFICIAL,USA,GOV,HLH,-2.09125475285171,202002,1,https://www.msn.com/en-us/health/medical/coronavirus-cases-jump-to-more-than-34000-as-health-officials-caution-of-overreaction-and-stigma/ar-BBZNCYJ
LATVIA,UZB,GOV,,5.75221238938054,202002,1,http://uza.uz/en/society/uzbekistan-latvia-share-experience-in-social-protection-of-t-10-02-2020
RED CROSS,AUS,GOV,,-0.46948356807512,202002,1,https://www.adelaidenow.com.au/news/south-australia/milk-bank-for-premature-babies-now-open-at-womens-and-childrens-hospital-and-flinders-medical-centre/news-story/5eb48ae267b0b6b8f09bb6a04f2578a7?nk=8dcd5f1fbc0e476e9df327e9194b0b7b-1581342574
HEALTH MINIST,JPN,GOV,,-5.08521018372232,202002,34,https://abcnews.go.com/Health/wireStory/latest-eu-virus-poses-danger-68881292
HEALTH MINIST,JPN,GOV,,-3.61016815462279,202002,2,https://www.trtworld.com/asia/novel-coronavirus-deaths-overtake-sars-toll-66-more-cases-on-japan-ship-33645
JAPAN,JPN,GOV,,-5.35372848948374,202002,1,https://www.ajc.com/news/coronavirus-death-toll-rises-above-900-cruise-ship-remains-quarantined/61vFFlXINbalHVS2VuYgzM/
HEALTH OFFICIAL,CHN,GOV,HLH,-4.79452054794521,202002,1,https://www.news24.com/SouthAfrica/News/coronavirus-two-in-kzn-isolated-20200207
HEALTH MINIST,ARG,GOV,,-0.38819875776397,202002,1,https://www.lifesitenews.com/news/argentine-bishop-praises-trumps-extraordinary-pro-life-commitment
HEALTH MINIST,JPN,GOV,,-6.56565656565656,202002,1,https://newsinfo.inquirer.net/1227482/who-warns-of-bigger-fire-as-ncov-death-toll-passes-1000
HEALTH MINIST,JPN,GOV,,-6.56565656565656,202002,1,https://newsinfo.inquirer.net/1227482/who-warns-of-bigger-fire-as-ncov-death-toll-passes-1000
SINGAPORE,MYS,GOV,HLH,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
SINGAPORE,MYS,GOV,HLH,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
MALAYSIA,SGP,GOV,HLH,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
MALAYSIA,SGP,GOV,HLH,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
SINGAPORE,SGP,GOV,LAB,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
SINGAPORE,SGP,GOV,LAB,-1.47420147420148,202002,1,https://www.theonlinecitizen.com/2020/02/12/singapore-and-malaysia-to-set-up-joint-working-group-to-combat-coronavirus-epidemic/
MILITARY,SOM,GOV,,-0.53475935828877,202002,1,https://ghanavibes.com/some-pastors-have-mental-problems-they-should-be-at-psychiatric-hospital-seeking-attention-rawlings/
MINIST OF HEALTH,NGA,GOV,,0.067084078711985,202002,2,https://www.vanguardngr.com/2020/02/nigeria-gets-3-centres-to-test-for-coronavirus/
MINIST OF HEALTH,NGA,GOV,,0,202002,1,https://tribuneonlineng.com/breaking-nigeria-gets-three-centres-to-test-for-coronavirus/
HEALTH MINIST,CHN,GOV,,6.71641791044776,202002,1,https://myrepublica.nagariknetwork.com/news/nepal-gifts-100-000-protective-masks-to-china/
HEALTH MINIST,CAN,GOV,,-0.70323488045007,202002,1,https://ipolitics.ca/2020/02/03/health-canada-rolled-out-766000-emergency-ad-campaign-to-combat-youth-vaping/
HEALTH MINIST,FRA,GOV,HLH,-2.43905400155399,202002,2,https://www.business-standard.com/article/pti-stories/g7-ministers-to-discuss-coronavirus-monday-france-120020301458_1.html
HEALTH MINIST,FRA,GOV,HLH,-2.43905400155399,202002,2,https://www.business-standard.com/article/pti-stories/g7-ministers-to-discuss-coronavirus-monday-france-120020301458_1.html
HEALTH MINIST,FRA,GOV,HLH,-2.43905400155399,202002,2,https://www.business-standard.com/article/pti-stories/g7-ministers-to-discuss-coronavirus-monday-france-120020301458_1.html
FRENCH,DEU,GOV,HLH,4.31390774785359,202002,4,https://www.reuters.com/article/china-health-g7-germany-idUSS8N28N08R
FRENCH,DEU,GOV,HLH,4.16666666666667,202002,1,https://www.businesstimes.com.sg/government-economy/g-7-health-ministers-agree-on-coordinated-approach-to-coronavirus-germany
FRENCH,DEU,GOV,HLH,3.87596899224806,202002,1,https://www.nytimes.com/reuters/2020/02/04/world/europe/03reuters-china-health-g7-germany.html
FRANCE,DEU,GOV,HLH,4.31390774785359,202002,4,https://www.reuters.com/article/china-health-g7-germany-idUSS8N28N08R
GERMANY,DEU,GOV,,4.21686746987952,202002,1,https://in.reuters.com/article/us-china-health-germany-g7/g7-countries-seeking-unified-approach-to-coronavirus-germanys-spahn-idINKBN1ZW0RI
FRANCE,DEU,GOV,HLH,4.16666666666667,202002,1,https://www.businesstimes.com.sg/government-economy/g-7-health-ministers-agree-on-coordinated-approach-to-coronavirus-germany
FRANCE,DEU,GOV,HLH,3.87596899224806,202002,1,https://www.nytimes.com/reuters/2020/02/04/world/europe/03reuters-china-health-g7-germany.html
PFIZER,GBR,MNC,HLH,-1.68918918918919,202002,1,https://www.fool.com/investing/2020/02/06/glaxosmithkline-cutting-up-to-720-jobs-at-european.aspx?source=iedfolrf0000001
SOCIAL WELFARE MINIST,IND,GOV,,-2.99785867237687,202002,1,https://www.outlookindia.com/website/story/india-news-arvind-kejriwal-to-take-oath-as-delhi-cm-on-february-16-at-ramlila-maidan/347177
HEALTH MINIST,UGA,GOV,,-6.04026845637583,202002,1,https://www.monitor.co.ug/News/National/Shs25-billion-earmarked-fight-coronavirus-Uganda/688334-5445006-bp1822/
HEALTH MINIST,UGA,GOV,,-6.71140939597315,202002,1,https://allafrica.com/stories/202002050806.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5,202002,1,https://fox4kc.com/2020/02/10/global-death-toll-for-wuhan-coronavirus-tops-1000-people/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5,202002,1,https://fox4kc.com/2020/02/10/global-death-toll-for-wuhan-coronavirus-tops-1000-people/
HEALTH DEPARTMENT,USA,GOV,HLH,2.47933884297521,202002,1,https://www.12newsnow.com/article/news/crime/southeast-texas-health-officials-remain-on-alert-as-doctors-await-results-of-mans-coronavirus-test/502-d4a455e5-3986-431f-8031-dadb783377f9
HEALTH DEPARTMENT,USA,GOV,HLH,2.47933884297521,202002,1,https://www.12newsnow.com/article/news/crime/southeast-texas-health-officials-remain-on-alert-as-doctors-await-results-of-mans-coronavirus-test/502-d4a455e5-3986-431f-8031-dadb783377f9
ANTIGUA AND BARBUDA,ATG,GOV,BUS,-2.16450216450217,202002,1,https://barbadostoday.bb/2020/02/04/caricom-ministers-agree-on-response-to-coronavirus-misinformation/
WORLD HEALTH ORGANIZATION,KHM,GOV,,-3.92857142857143,202002,1,https://qz.com/1799914/xi-jinping-appears-in-public-after-long-absence-during-coronavirus/
CHINA,CHN,GOV,,2.39529546758463,202002,2,https://www.business-standard.com/article/pti-stories/nepal-gifts-100-000-masks-to-china-to-help-overcome-shortage-120020701108_1.html
HEALTH OFFICIAL,CHN,GOV,HLH,-0.17513134851139,202002,1,https://www.winnipegfreepress.com/arts-and-life/life/health/cp-newsalert-two-more-presumptive-cases-of-the-coronavirus-in-british-columbia-567632902.html
HEALTH MINIST,CHN,GOV,,2.40151695673216,202002,5,https://www.business-standard.com/article/pti-stories/nepal-gifts-100-000-masks-to-china-to-help-overcome-shortage-120020701108_1.html
CHINA,CHN,GOV,,3.35820895522388,202002,1,https://www.indiatvnews.com/news/world/nepal-gifts-100-000-masks-to-china-to-help-overcome-shortage-586769
CHINA,CHN,GOV,,1.92939244663383,202002,2,https://www.outlookindia.com/newsscroll/nepal-gifts-100000-masks-to-china-to-help-overcome-shortage/1728638
HEALTH MINIST,CHN,GOV,,2.33918128654971,202002,1,https://in.news.yahoo.com/nepal-gifts-100-000-masks-105113356.html
CHINA,CHN,GOV,,2.33918128654971,202002,1,https://in.news.yahoo.com/nepal-gifts-100-000-masks-105113356.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.14384021101297,202002,13,https://www.cnn.com/2020/02/09/asia/wuhan-coronavirus-update-intl-hnk/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.14384021101297,202002,13,https://www.cnn.com/2020/02/09/asia/wuhan-coronavirus-update-intl-hnk/
WORLD HEALTH ORGANIZATION,CHN,GOV,,0.361709057361233,202002,3,https://www.usatoday.com/story/opinion/2020/02/11/pompeo-azar-coronavirus-response-cdc-who-protects-americans-column/4712857002/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.31313131313131,202002,1,http://www.caribbean360.com/news/jamaican-moved-to-isolation-with-elevated-temperature-after-trip-to-china-amid-coronavirus-fears
HEALTH OFFICIAL,CHN,GOV,,-10.3448275862069,202002,1,http://www.taipeitimes.com/News/front/archives/2020/02/12/2003730818
WORLD HEALTH ORGANIZATION,CHN,GOV,,-7.25806451612903,202002,1,https://www.thedailyherald.sx/regional/jamaican-moved-to-isolation-after-china-trip-amid-coronavirus-fears
GLAXOSMITHKLINE,ISR,MNC,HLH,-1.01010101010101,202002,1,https://www.openpr.com/news/1920094/multiple-dose-container-market-rising-trends-analysis-with
RED CROSS,USA,GOV,,-3.95778364116095,202002,1,https://www.wtae.com/article/4-people-taken-to-the-hospital-after-fire-in-beaver-county/30868198
CANADA,CAN,GOV,,-1.5006821282401,202002,1,https://www.theglobeandmail.com/canada/toronto/article-chinese-restaurants-in-gta-see-large-drop-in-sales-in-weeks-after/
HEALTH OFFICIAL,CHN,GOV,,-2.60162601626017,202002,1,https://www.newshub.co.nz/home/politics/2020/02/coronavirus-simon-bridges-calls-china-s-consul-general-s-comments-concerning-regrettable.html
WORLD HEALTH ORGANIZATION,PHL,GOV,,-0.8,202002,1,https://ph.news.yahoo.com/pres-duterte-meet-inter-agency-135416739.html
WORLD HEALTH ORGANIZATION,PHL,GOV,,-0.8,202002,1,https://ph.news.yahoo.com/pres-duterte-meet-inter-agency-135416739.html
HEALTH OFFICIAL,CHN,GOV,HLH,-6.15437490647913,202002,3,http://www.polity.org.za/article/sa-man-suspected-of-having-coronavirus-cleared-and-ready-to-be-discharged-2020-02-05
HEALTH OFFICIAL,CHN,GOV,HLH,-5.80645161290323,202002,1,https://www.dailysun.co.za/News/limpopo-man-cleared-of-coronavirus-20200206
HEALTH MINIST,CHN,GOV,,6.71641791044776,202002,1,https://myrepublica.nagariknetwork.com/news/nepal-gifts-100-000-protective-masks-to-china/
EMIRATI,CHN,GOV,,-4.85714285714286,202002,1,https://www.kaaltv.com/news/the-latest-us-funneling-flights-from-china-to-11-airports/5638531/
HEALTH MINIST,CAN,GOV,,-1.5006821282401,202002,1,https://www.theglobeandmail.com/canada/toronto/article-chinese-restaurants-in-gta-see-large-drop-in-sales-in-weeks-after/
HEALTH MINIST,CHN,GOV,,2.0746887966805,202002,1,https://dailytimes.com.pk/553617/yasmin-rashid-lauds-chinese-govt-for-containing-coronavirus/
HEALTH MINIST,CHE,MNC,HLH,-2.60869565217392,202002,1,https://www.bmj.com/content/368/bmj.m580
GERMANY,FRA,GOV,HLH,4.31390774785359,202002,4,https://www.reuters.com/article/china-health-g7-germany-idUSS8N28N08R
GERMAN,DEU,GOV,,4.375,202002,1,https://uk.reuters.com/article/uk-china-health-g7-germany/g7-health-ministers-agree-on-coordinated-approach-to-coronavirus-germany-idUKKBN1ZX2IO
GERMANY,FRA,GOV,HLH,4.16666666666667,202002,1,https://www.businesstimes.com.sg/government-economy/g-7-health-ministers-agree-on-coordinated-approach-to-coronavirus-germany
GERMANY,FRA,GOV,HLH,3.87596899224806,202002,1,https://www.nytimes.com/reuters/2020/02/04/world/europe/03reuters-china-health-g7-germany.html
GLAXOSMITHKLINE,USA,MNC,HLH,-1.68918918918919,202002,1,https://www.fool.com/investing/2020/02/06/glaxosmithkline-cutting-up-to-720-jobs-at-european.aspx?source=iedfolrf0000001
HEALTH MINIST,JPN,GOV,,-5.35372848948374,202002,1,https://www.ajc.com/news/coronavirus-death-toll-rises-above-900-cruise-ship-remains-quarantined/61vFFlXINbalHVS2VuYgzM/
HEALTH MINIST,CHN,GOV,,-6.81818181818182,202002,1,https://www.dailysabah.com/turkey/2020/02/07/coronavirus-not-detected-in-61-people-under-observation-in-turkey-health-minister-says
MINIST OF HEALTH,CHN,GOV,,3.77952755905512,202002,1,http://www.thebahamasweekly.com/publish/bis-news-updates/Chinese_Ambassador_H_E_Huang_Qinguo_makes_courtesy_call_on_Minister_of_Health_the_Hon_Dr_Duane_Sands64751.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.21165644171779,202002,1,https://www.aljazeera.com/news/2020/02/wuhan-turns-social-media-vent-anger-coronavirus-response-200203085324619.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.55610155610156,202002,1,https://asia.nikkei.com/Editor-s-Picks/China-up-close/Party-s-half-baked-admission-misses-Xi-s-biggest-problem
HEALTH DEPARTMENT,PHL,GOV,,-2.02839756592292,202002,1,https://www.cnnphilippines.com/news/2020/2/6/novel-coronavirus-Chinese-influx-Philippines-red-flag.html
HEALTH MINIST,SGP,GOV,LAB,0.24732069249794,202002,1,https://www.theonlinecitizen.com/2020/02/06/kok-ming-cheang-please-do-not-make-people-of-singapore-sacrificial-lambs-due-to-political-considerations-that-may-take-priority-over-their-safety-and-health/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.23762376237624,202002,1,https://www.republicworld.com/world-news/rest-of-the-world-news/first-coronavirus-infected-person-in-thailand-has-been-cured.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.92747288729578,202002,2,https://uk.reuters.com/article/uk-china-health-doctor/light-a-candle-death-of-chinese-doctor-sparks-mourning-anger-idUKKBN2002W5
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.92747288729578,202002,2,https://uk.reuters.com/article/uk-china-health-doctor/light-a-candle-death-of-chinese-doctor-sparks-mourning-anger-idUKKBN2002W5
HEALTH MINIST,CHN,GOV,,-6.81818181818182,202002,1,https://www.dailysabah.com/turkey/2020/02/07/coronavirus-not-detected-in-61-people-under-observation-in-turkey-health-minister-says
MINIST OF HEALTH,CHN,GOV,,3.77952755905512,202002,1,http://www.thebahamasweekly.com/publish/bis-news-updates/Chinese_Ambassador_H_E_Huang_Qinguo_makes_courtesy_call_on_Minister_of_Health_the_Hon_Dr_Duane_Sands64751.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.48449256690375,202002,2,https://www.stltoday.com/business/china-cautiously-returns-to-work-as-wuhan-coronavirus-death-toll/article_79f374ae-5623-5501-a29d-6a82fe77dde5.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.23042304230423,202002,1,https://www.stltoday.com/business/china-cautiously-returns-to-work-as-wuhan-coronavirus-death-toll/article_79f374ae-5623-5501-a29d-6a82fe77dde5.html
MINIST OF HEALTH,CHN,GOV,,3.77952755905512,202002,1,http://www.thebahamasweekly.com/publish/bis-news-updates/Chinese_Ambassador_H_E_Huang_Qinguo_makes_courtesy_call_on_Minister_of_Health_the_Hon_Dr_Duane_Sands64751.shtml
MINIST OF HEALTH,CHN,GOV,,3.77952755905512,202002,1,http://www.thebahamasweekly.com/publish/bis-news-updates/Chinese_Ambassador_H_E_Huang_Qinguo_makes_courtesy_call_on_Minister_of_Health_the_Hon_Dr_Duane_Sands64751.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.73856209150327,202002,1,https://www.medscape.com/viewarticle/924931
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.71428571428572,202002,1,https://www.thejakartapost.com/news/2020/02/12/joining-hands-fight-2019-ncov-epidemic-part-1-2.html
HEALTH MINIST,CHN,GOV,,3.35820895522388,202002,1,https://www.indiatvnews.com/news/world/nepal-gifts-100-000-masks-to-china-to-help-overcome-shortage-586769
HEALTH OFFICIAL,CHN,GOV,,-4.8643592142189,202002,1,https://www.msn.com/en-us/health/other/us-plans-more-coronavirus-evacuation-flights-from-china-this-week/ar-BBZAL1G
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.67686424474188,202002,1,https://www.cnbc.com/2020/02/06/coronavirus-latest-updates.html
NEW YORK,CHN,GOV,,-4.89375605354986,202002,2,https://wadk.com/world-news/8becfd711deaf2bc4d1208a609282525
NEW YORK,CHN,GOV,,-4.89891283356861,202002,3,https://wkjc.com/world-news/8becfd711deaf2bc4d1208a609282525
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.2913413077805,202002,2,http://sl.chineseembassy.org/eng/./xwdt/t1740143.htm
WORLD HEALTH ORGANIZATION,CHN,GOV,,1.20481927710843,202002,1,http://sl.chineseembassy.org/eng/./xwdt/t1740143.htm
CHINESE,CHN,GOV,,-5.71428571428571,202002,1,https://www.aljazeera.com/news/2020/02/wuhan-coronavirus-outbreak-threatening-xi-hold-power-200204011647281.html
EMIRATI,CHN,GOV,,-3.60612313625594,202002,45,https://www.sfgate.com/news/medical/article/The-Latest-US-funneling-flights-from-China-to-11-15042396.php
EMIRATI,CHN,GOV,,-4.31034482758621,202002,1,https://www.houstonchronicle.com/news/medical/article/The-Latest-US-funneling-flights-from-China-to-11-15042396.php
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.15647921760392,202002,9,https://www.calcuttanews.net/news/263991982/tajikistan-chinese-diplomats-snarled-in-anti-coronavirus-measures
EMIRATI,CHN,GOV,,-3.58422939068101,202002,1,https://www.thetelegraph.com/news/medical/article/The-Latest-US-funneling-flights-from-China-to-11-15042396.php
HEALTH DEPARTMENT,LCA,GOV,,-4.34782608695652,202002,1,https://www.wifr.com/content/news/One-local-community-college-starts-the-conversation-on-active-intruder-violence-568262091.html
WORLD HEALTH ORGANIZATION,DZA,GOV,,-3.94944707740916,202002,1,https://www.thecitizen.co.tz/news/1840340-5470712-afltk0/
HEALTH MINIST,ISR,GOV,MED,-1.86335403726708,202002,1,https://www.jpost.com/Israel-News/Rivlin-holds-t%C3%AAte-%C3%A0-t%C3%AAte-with-Health-Ministry-on-coronavirus-in-Australia-618892
MEXICO,MEX,GOV,,-4.39560439560439,202002,1,https://www.reporter.bz/2020/02/28/alert-corona-virus-detected-in-a-neighboring-country/
WELFARE MINIST,LKA,GOV,,0.684931506849315,202002,1,https://www.business-standard.com/article/pti-stories/karaikal-sri-lanka-ferry-service-to-be-introduced-soon-mos-120022701629_1.html
WELFARE MINIST,LKA,GOV,,0.684931506849315,202002,1,https://www.business-standard.com/article/pti-stories/karaikal-sri-lanka-ferry-service-to-be-introduced-soon-mos-120022701629_1.html
MINIST OF HEALTH,CHN,GOV,,1.31578947368421,202002,1,http://www.xinhuanet.com/english/2020-02/27/c_138824640.htm
HEALTH MINIST,JPN,GOV,,-4.14746543778801,202002,1,http://www.israelnationalnews.com/News/News.aspx/276561
